Crop Name,N,P2O5,K2O,Water,Price,Yield,N_dec,P_dec,K_dec,Days
Maize,87.49303937011774,50.10971904107666,31.740170449661058,558.8401174968348,1632.998860369063,39.04249259396434,88.08003180621658,49.319805034951855,44.01721365354848,97.70443275739333
Tomato,189.4824064820959,254.44375265670078,260.0120346626582,759.8298889661886,2480.6391348185016,22.01176559100189,206.11669586902582,271.56552280367134,191.29885003517822,107.71165690936344
Maize,104.82694051616154,45.362439032372976,40.43408510428942,574.9297005527188,1621.5011203259403,42.75772628206053,88.90807248622471,43.166024909232846,34.74884450159154,98.69269562819326
Groundnut,40.49566970537058,46.041453247162025,29.38711400009449,648.2351598528433,3876.290434925638,17.207465783206395,0.0,39.827827754028576,25.882294411039993,111.89805210984609
Mung Bean,52.527946209179376,34.46733932498487,24.542899490845592,479.7801288408019,3672.00030845207,15.854640535797971,0.0,26.733117956653874,18.78475570110008,56.00815436085236
Green Gram,42.114071537579704,28.20348137245709,15.177174263113319,433.99426903839515,2581.9594045462277,14.131323692084704,0.0,22.151496432153152,11.787095474149805,60.511293502966126
Tomato,194.1318896831591,213.76450677056454,258.1460213036981,840.6260863180172,2785.366079493063,23.60167515465689,202.84510781625085,234.89784939444732,258.5463889092107,126.88424436003065
Chilli Pepper,108.7787923903213,60.72752809862359,68.36597040949273,697.1443857150527,5754.530031806849,24.953738491925844,104.34142220262216,56.306522134913365,60.52177032551978,163.72642109374425
Little Millet,32.0862074236509,17.717982980494522,9.888491172857057,367.8013407658976,2883.6900250774315,14.379576501555537,25.710356926969187,15.740756330447889,8.885110786633629,80.23483508679786
Kodo Millet,44.021147457576504,20.632256576274447,36.143505551799215,449.4594567015242,3215.44968972781,16.269667345271188,44.881054123230506,20.01655854866687,31.798251815047042,96.61899844357673
Ragi,72.62203861837033,31.78919120735296,28.536020051378323,486.94350979657804,2675.966426413865,22.263120577867628,56.755381595505945,27.353756057612486,27.065419161651114,85.38340311004836
Mung Bean,54.8509841334265,26.385193196315885,22.29507842718779,463.57392229928234,4123.537838688466,13.4920409647778,0.0,27.158185271364353,18.09417338608047,78.68121375463572
Cotton,72.6034870849752,42.01200415202284,58.03789609434137,782.9234576519649,4723.289634313493,33.12639150601319,78.83624681521395,53.70819318027103,60.56680572568787,159.23058388270763
Green Gram,48.04192653836631,22.523262197639752,15.386272659085785,469.1140281509563,3582.1104799827685,11.548943105232404,0.0,21.606694815677606,12.811977527159138,80.1114124226255
Cotton,75.22061307885417,55.38950869726663,56.6756682395233,927.9325347622892,5040.456642527351,35.990311645776195,77.54792894531067,46.26901181257585,56.89441928061976,154.14013284034914
Sunflower,56.69628884038722,48.310708531677776,33.10857448317573,576.7734224967262,3733.076933058247,12.124527404160524,62.050957392018674,38.279141764939354,29.423984456603293,116.30581970330063
Foxtail Millet,37.672871866431784,17.652240071182057,19.604124542030636,543.0557852173598,2354.926008130503,16.10764215904918,41.39075405944666,21.34386421836792,17.81382379627749,83.2289993259969
Onion,89.36687521138296,74.28603111157126,49.082563785007466,541.4629900487374,3014.031429252254,14.839270678446695,100.65788231365522,66.09696807575699,40.893781063932025,115.51128420490458
Cotton,77.90283884905675,62.20752171084734,57.61114793646918,751.0462302870584,5314.281713333373,29.840169523866066,61.144437116040635,45.53800616069318,55.990275469656105,156.3537922951894
Chilli Pepper,106.53840016931778,58.81071660934704,65.24796744559958,678.2054001256782,6123.377888816092,22.41465750235809,91.10648006920792,61.44273410556244,62.64208253680289,141.72658786613985
Maize,102.29074688205702,55.371590063577806,40.89735862711233,654.2410532856788,1746.453203842707,45.247934954295786,92.88707153339415,45.87323374622643,33.17376786289428,113.1565143973188
Sunflower,63.104530795136796,37.729980264451505,26.63712532438093,399.06231467083546,4640.779002604959,14.016594756497577,58.081303717186515,33.08261870007006,30.09356592236861,109.48706917493067
Sunflower,55.685959993911574,33.747642007358344,34.01076131269414,559.1282863530436,3957.0580837143934,13.199302839213495,65.46810978249938,38.71467335936912,29.343103270627896,101.9894969648331
Foxtail Millet,36.66545542036619,21.348898804807337,20.69533049281485,408.532257178928,2770.136330389574,17.713196235547553,34.585912092530926,15.546759455970045,19.258236555451013,92.686650668932
Chilli Pepper,101.42161759156197,66.49190885549966,60.552966519139275,670.935036246631,6020.416446643339,25.27843150460013,98.20906714983843,56.137426817917984,69.50356241281577,161.01956318188996
Chilli Pepper,105.10616218796268,54.57983425471386,69.4753082449342,733.9884506711495,6833.497828722358,27.027720849473976,90.05723288311046,51.975193979081915,60.794856386877505,134.75158681481474
Ragi,56.99178436999309,25.74582023409319,27.50011512527253,421.27753654362834,3235.0104316864185,22.166670555036436,62.377875864555364,25.129561884215285,23.777074007809,84.00870448614822
Chilli Pepper,107.06161030465239,62.77881164544606,67.48357846857466,875.2657359088141,6468.075603524291,25.21014608959234,103.12562173457742,56.19836924340876,67.83883301509263,146.40002673530165
Sunflower,60.89618089362713,41.45656118421864,30.021535400723828,395.6761170814458,4064.195849589392,14.655037247276692,53.01978402183659,33.378922447720846,29.045375967191916,103.12378210466572
Mung Bean,45.84059378288063,29.672302709440366,17.811769414663985,537.7950608298177,3831.5768398109876,13.943512214687203,0.0,27.480375378926656,20.277658967456816,86.1499774818988
Soybean,29.388818615875206,82.64561347463408,48.24644777688252,441.9997666980227,3618.6120593764826,14.498795327310235,0.0,66.37540247382529,47.42817407304877,118.06534671459333
Green Gram,45.813129225009874,24.717341339932425,13.789349840247697,480.04473566911156,3792.602205418839,12.634612070676225,0.0,21.067693997662417,10.136983209256535,76.28430529100609
Sunflower,66.39103179428632,45.810466981944714,27.25103724277974,458.153964810186,3943.8499764378653,12.369135201827035,52.11488142428122,40.86792964392172,29.187387212251664,100.3944704824074
Mung Bean,50.94423178565457,24.97744290355829,19.260605888057828,481.74508886296684,3321.215510980636,14.938591007071743,0.0,24.336917737402345,17.728153283075304,70.20712202186228
Sunflower,61.28895903669961,37.75287002067994,25.339716604599623,587.2935668067579,4559.713336508021,11.541681273929562,57.80625204843284,34.25475356511519,25.212869911530706,118.27261504957013
Maize,102.02326814884141,52.71044962400187,36.641518906979805,665.866321258298,1714.7768178284011,42.72306299462227,82.82754665588678,56.91664793589069,40.64298872606798,141.7265550423101
Tomato,185.70638646019137,263.03199762534535,258.0419635344125,762.6044854475115,2251.2128795366552,24.546242094660833,140.8128291640286,234.10496326936396,262.86372727971207,102.31041441549473
Barnyard Millet,47.39081018738061,20.19499273097753,16.14400432565783,459.2605195014776,3020.6123924837448,17.14967360787547,39.62527975224654,18.35821772098866,15.217909913427237,116.70925112793464
Kodo Millet,53.4643944991474,22.061628413789556,36.21401295933127,517.6896427273465,3196.7469693623116,17.50381954673288,45.09240530481036,16.748801266681095,34.98059790563461,99.09173374337756
Mung Bean,47.92341558932388,32.56720929352567,17.321676528927036,507.98716835253725,3262.869024840671,14.833519542342398,0.0,23.632571868407737,18.694805966927643,74.6280242848144
Mung Bean,39.62205995460734,29.74179092162732,19.699359079456254,483.6651893406818,3135.0978068652985,13.24164936984504,0.0,25.513509784387082,18.56944497876506,68.36063485406834
Soybean,29.72297591102444,60.964477936945855,46.815702065356966,416.78640979248263,3222.122164063308,10.838194701848408,0.0,63.43354423994123,47.04336424047834,112.5888337328953
Maize,93.60769438719868,45.545551940289705,36.59119347471366,512.2340215733327,1967.8938495022041,31.066884722576944,94.39294335947375,41.09371241996146,36.052860184428354,100.12213594301173
Ragi,62.86766326400344,33.05643623910283,35.243062392848955,407.25189205889484,3122.0715554607145,19.923497901069737,51.515871041596924,28.793846342436193,26.097946645775938,87.16942381548841
Little Millet,28.851548431161095,19.752542107450328,9.602320306385396,352.6387776710976,2880.030281360659,15.403942128871101,26.87878881866915,18.328501855078585,8.39689631959119,94.95960227508735
Green Gram,45.73816083486801,28.459951227930045,16.17425750680971,338.3106148925863,3430.192463773067,13.704988400097465,0.0,22.480362153475376,12.297373535417432,78.98198213708656
Groundnut,34.392367729135046,56.60092098599209,30.892814828391366,534.9377274925727,4013.9001529384504,20.12717051219069,0.0,43.48265337993972,25.812369220895437,98.7250845479936
Barnyard Millet,51.07863576523124,23.82210531840617,16.636292505905548,476.8530243987371,2758.0165986578495,17.133696370950577,37.90135037173279,20.987309695286303,15.814488286493955,93.37485342357425
Tomato,202.6174823989725,231.5341951589549,261.2694063412692,803.0719747366878,2324.5414592528896,24.406797047274186,183.86812356908797,197.63802908852423,234.94057302617136,102.82777622304725
Cotton,71.50965174630815,49.77267511935498,62.837502507152976,782.9222291200465,4798.22662193367,32.17501005957232,82.52537073164955,45.548166175986864,64.65344015062657,198.62747699581973
Sunflower,54.434613882825246,44.27711783028977,26.127847440634763,521.4675117711236,4000.2840486263854,11.789461404324587,64.19370622909419,42.33490989240352,27.59570010833168,96.54083699400006
Little Millet,25.401898320330208,19.607438697224126,10.301700008901735,407.02144918314394,2446.8619249557764,13.664523227970193,26.826990036798467,18.965323637130943,7.023484961010048,83.6219462084212
Foxtail Millet,32.75680959776146,20.96612671852265,16.40812689732663,420.2470964327281,3132.5405007767126,19.183677267068084,37.64508251232049,20.36322477705561,19.008027265334267,75.81931736211162
Cotton,77.33874255549462,55.468488203457206,59.25343606136149,754.4778110179845,4250.547914709001,41.789959370167175,69.43512428931041,50.81235852042201,49.641386503463046,167.806487121187
Chilli Pepper,106.24991623298871,58.51603360153307,67.19447248514356,876.7077576476255,5954.18208040762,24.244258918653276,100.77010757492944,48.77638993660659,75.38128347288664,127.93378746460303
Barnyard Millet,48.178216114003746,21.869286601200514,17.783254972191394,511.21173722676457,2703.000578318068,16.776865281794343,38.94936191873533,19.327226109177726,15.344426714794059,109.85607805270197
Barnyard Millet,46.862023827245864,22.95477761501475,14.981127925773604,536.134172060298,3019.376170045789,20.88524837846669,33.10198085570086,18.521334421286554,14.036858967519708,112.70125527298138
Kodo Millet,52.83841922060765,20.790869913737364,30.91130732804529,517.7495336357623,3572.6667107846233,16.851664777588994,47.755054386565305,19.26122653587263,34.32969860098689,103.48497660231423
Little Millet,26.529452009584077,21.84768836852203,10.538831222792059,429.4431526536909,2898.9306036113207,15.383458462699746,25.833481834569838,16.690845487013448,10.500356192527958,86.03281202314632
Chilli Pepper,122.2851715308295,61.118497018464275,64.8785778276403,832.3308479609047,6029.584998912133,26.922099189922243,93.91773492555241,55.960824389820424,67.02221494243076,121.6552606185577
Barnyard Millet,48.54552993223347,24.226063584006713,15.276846528818067,544.4585861767198,2566.3923392686397,21.166885956996133,39.38604787212413,15.880390025183356,11.779457677649251,98.03872280906319
Barnyard Millet,37.78590499230864,22.19840180249318,14.217139874842456,525.3438728195281,2764.4734000513854,18.348031643946968,36.95883620974408,23.864918994899107,14.620933233847381,87.12764858134693
Sunflower,50.910454347779684,36.7957320384007,32.296347715296825,525.5626639269788,3835.258195582093,12.973634780885654,55.76063964239951,34.184804529880225,27.488083530310778,95.44582308688464
Cotton,80.14413497635557,52.36315172921703,51.79884982031504,847.4053819077865,3283.023765778751,32.79540406672666,71.33794618161342,47.84997071732057,56.126732774990465,137.5109911382994
Groundnut,40.658431381232624,49.79131433811761,34.34505257078783,589.9545478989844,3594.334992419552,14.620996607750467,0.0,41.451233860068164,29.876592635773267,110.78939773786557
Sunflower,56.87481800909486,33.676996730762234,29.8166942587459,472.39709991112994,4673.83189840676,14.212678430402342,48.20595727878549,31.960248343628407,27.226305021645945,91.83962104605729
Foxtail Millet,40.74405351279638,22.121184671964734,16.346679965981554,456.34533658645665,3228.856798051612,18.106729608729772,31.88757715283987,19.813513310687974,16.83304151374135,87.16893138540266
Maize,98.27836885721955,45.69549445753248,35.0566490345911,610.462523140501,1767.1208328245339,38.25503291953273,90.74870745049363,38.159209324987,39.000171107387686,105.4274297968148
Sunflower,68.22026196702595,33.46848864603851,30.7059538843173,472.9948453200608,4049.662636388521,12.851741148700425,56.214446793384504,32.363199352397324,26.59651081294626,114.26592980324466
Ragi,51.771798790905706,30.498702395964365,27.07385929449199,492.12160445177585,3480.280467839611,20.973419747369995,66.27266210743497,26.228128600277618,23.486347078116925,87.59837928155454
Green Gram,42.28802511320189,23.238178910972792,11.847381284971155,443.4792939413356,3057.2980115644286,13.14708259416893,0.0,17.58359490636098,11.533983674038609,67.86066622252181
Mung Bean,47.963093163090946,34.41418064504641,19.27259376779897,502.48355281501324,3479.432350703145,14.242474724448996,0.0,27.176446609463962,18.143561748418588,68.55575143427684
Tomato,226.97760694242558,287.44246290103655,244.2043457689381,650.5351383267837,2841.6182105858397,24.870337082986097,177.13854829314215,209.46434325981218,201.25258794026007,126.76635802709225
Chilli Pepper,116.55039987403183,56.460631461222654,69.0748145104894,705.0595275769002,5099.866883131838,23.052907392948914,113.5107289241314,58.7854324183579,64.59284274737297,153.6468518776934
Groundnut,45.788042667099226,56.64195272705906,31.36706108674407,639.7859548044104,5065.545576476845,19.028245787259294,0.0,37.95937638248906,24.88463442853321,109.64040651298677
