Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,NPK_Ratio,Pesticide_Ratio,Rainfall_Per_Area
51,2028,1,12,8324.742480077159,29128.27674466259,1656.7480973083507,1038682.8114173722,2222.2024178787174,3.4990003371723053,124.77056364243775,0.266939478692213,0.19901493665098874
51,2028,4,13,7807.891056566377,29483.961062545397,1752.778674053843,1107717.7516567535,2233.4278130514513,3.7761747505108447,141.87156860048287,0.28604751230143705,0.2244881058605152
51,2028,1,13,7860.054544722543,25290.222710129736,1745.9409030292272,1105934.3683685686,2358.7502293160424,3.21756325814689,140.7031416990768,0.30009336651483826,0.22212834441479798
51,2028,4,17,7441.688084100017,25759.41079359219,1523.2174214779077,1066285.818712342,2224.8610116150753,3.461501006556563,143.28547591111467,0.2989726237476595,0.20468708232107025
51,2028,1,17,8277.620915732781,29966.110224029788,1571.3770156834828,1048185.5167352167,2388.1603617465003,3.620135607693146,126.62883785158522,0.28850806119998396,0.189834377737311
51,2028,4,29,7990.820825558346,27193.201960184466,1558.9547063050131,1125478.5995841296,2323.502424019477,3.403054899342507,140.84643169376642,0.290771433215952,0.19509318758828303
51,2028,1,29,7977.5864125424205,25967.446438577626,1498.0334560501499,1085680.7403294572,2368.8601244554247,3.255050474633708,136.09137954589147,0.29693945034942965,0.18778028573841965
51,2029,4,2,7738.037740945522,29255.645272124122,1746.6494358255366,1127958.1182717024,2265.0794665272606,3.7807576354040027,145.767978398859,0.29272013685610265,0.22572252737709067
51,2029,1,2,8823.84548692783,34425.37350426404,1790.6431699105103,1044982.8916133373,2218.8284214396044,3.9014025750183223,118.42715210295071,0.2514582133976291,0.20293228984610798
51,2029,4,12,8641.150563557032,30908.99005256934,1758.599021659972,1096056.015371294,2221.825269032828,3.5769530718425537,126.84144400790477,0.2571214623204342,0.20351445200788917
51,2029,1,12,7740.30015108588,25642.842915794925,1740.530118827703,1091970.5275649007,2368.7391395879413,3.312900328832534,141.07599269412168,0.3060267810487469,0.22486597223022747
51,2029,4,13,8615.832766065008,28663.146555175033,1596.7617431928886,1114464.893555234,2314.584546846118,3.3267993162622584,129.3508037835591,0.2686431607589369,0.18532877628289388
51,2029,1,13,8018.594603852172,27619.177448529397,1729.2944049312143,1096359.0626295959,2277.248986950338,3.4443912946117776,136.72708458199142,0.2839960241731558,0.21566053533875534
51,2029,4,17,8302.22215156494,32540.499478741538,1684.2008030513784,1083509.9401982962,2239.219175737137,3.9194927435912765,130.50842538513118,0.269713232777691,0.20286144749016533
51,2029,1,17,8274.243814201744,29049.175385727394,1479.3212769821066,1072357.8419987266,2242.019850650302,3.5107951902345422,129.6019148188688,0.2709637159594143,0.17878628068017885
51,2029,4,29,7607.379954773907,27449.58100630517,1634.3401511720274,1074448.958437576,2363.850187513533,3.6082831631249808,141.23771453840953,0.31073118492394103,0.2148361408117153
51,2029,1,29,7969.979106311246,25993.039830282713,1705.7446320975914,1066591.0385273814,2261.067227809388,3.2613686288963306,133.82607712017364,0.2836980119582622,0.21402121753956052
51,2030,4,2,7538.269008761073,25521.554407900723,1468.0772408546206,1087783.985491441,2300.2999415624486,3.385598786437476,144.30156103837695,0.30514962239859184,0.19474991395881502
51,2030,1,2,7878.21088669638,31451.06500727329,1518.1578143757918,1053528.3018089663,2268.744010694405,3.992158303401531,133.72684699111286,0.28797706018831537,0.19270337341939453
51,2030,4,12,7822.924392067726,29010.501964091563,1723.333721109284,1129152.9648464287,2391.073149721519,3.7083960562762917,144.33898479082387,0.30564952821811936,0.22029277476549647
51,2030,1,12,8260.971746115945,30732.74914331746,1615.6433263441916,1118554.0650455495,2309.7825671190762,3.7202341428860413,135.40223831069986,0.2796017996557203,0.19557545722194455
51,2030,4,13,8593.306365826758,28358.706061173827,1648.2980657781134,1063745.0372872017,2409.1214778833114,3.3000925201443634,123.78763097722506,0.2803486080123632,0.19181185862672678
51,2030,1,13,8398.468642523461,32464.803014515266,1582.468054125384,1129856.5628278046,2453.3019628265865,3.8655622109652445,134.5312593187608,0.2921130109845181,0.18842340448983386
51,2030,4,17,8803.386018782987,32745.73937403016,1621.48654142268,1103687.4041473714,2279.0258787068956,3.7196755094191647,125.3707836726157,0.2588806027413026,0.18418896296982332
51,2030,1,17,7770.533357125191,27140.506717189608,1629.0498690674094,1071881.0429947358,2311.2306831726128,3.492746954403473,137.94175943043527,0.29743526949193644,0.20964453715054862
51,2030,4,29,8814.563984482535,30194.486160992605,1624.6837165822449,1123776.6207288,2394.523535271112,3.4255223757122906,127.49089151852951,0.27165535805134716,0.184318103475384
51,2030,1,29,7731.258316640179,28306.71192091526,1496.0666816684165,1084002.4209835532,2317.809154067191,3.6613330924398193,140.21034824957638,0.2997971428633438,0.19350882099598135
53,2025,4,2,1053812.4596991618,2058353.2284558679,1567.55505121328,151085763.59233508,313884.71268214606,1.9532443458141293,143.37063696842836,0.297856330880499,0.0014875085569407477
53,2025,1,2,1173713.6780243914,2390379.4940304793,1485.7561454085105,156713150.2148225,297273.1661937711,2.036595073215807,133.51906273990426,0.2532757108992244,0.0012658591045043904
53,2025,4,12,1155372.5330680104,2531249.90722796,1437.5423913287186,150406707.69996288,289427.39826234366,2.190851725119693,130.1802694760005,0.2505056940325469,0.001244224135665945
53,2025,1,12,1111391.6561044368,2322393.4890029994,1504.0233900207754,155935683.8070632,298520.852356614,2.089626529268063,140.30668932105965,0.2686009479349215,0.0013532793608443676
53,2025,4,13,1025906.5301158573,2051620.1407416589,1417.6914006883662,152854586.65586063,293163.8235860232,1.9998119521765458,148.99465221124825,0.28576075400642564,0.0013818913897821316
53,2025,1,13,1166575.9756953553,2186195.117909878,1480.3317840558502,143927614.293905,313703.8656737832,1.8740272073636381,123.37611719469429,0.2689099314657112,0.0012689544572298225
53,2025,4,17,1058291.6074769928,2141044.3992039803,1519.1245356320708,145436682.3630174,306562.3615256,2.02311384128644,137.42590542671311,0.28967664428186884,0.0014354498560691803
53,2025,1,17,1027798.4806194067,2148039.304179333,1477.059357513015,146739828.83750743,314688.3597738056,2.08994208950845,142.77101163748958,0.30617710155025474,0.0014371098861937015
53,2025,4,29,1098317.1083328219,2065657.8789208296,1509.0359744080495,152043508.32253638,298813.5879909824,1.880748158477083,138.43316030406658,0.2720649489331575,0.0013739528984472195
53,2025,1,29,1095259.6129714686,2280494.477137084,1472.5258335902154,143780132.071094,290832.3875669007,2.0821497023432114,131.27493278147514,0.2655373978210195,0.0013444536949511116
53,2026,4,2,1152379.7469379432,2303672.494814053,1537.1810858414722,157521183.29232657,304862.3648139959,1.9990567353646038,136.69207890097468,0.264550262727251,0.0013339188665246918
53,2026,1,2,1031021.2796855418,1979048.4777930223,1331.9466857627913,147679485.92746392,298909.7624108759,1.9195030372182287,143.23611824239524,0.28991619115954853,0.0012918711883124574
53,2026,4,12,1159350.5758348915,2540411.186243082,1473.7409223350166,157985656.8654221,319014.4925527983,2.1912364035474234,136.27082278511895,0.2751665451350331,0.0012711779793387525
53,2026,1,12,1008358.3705139301,1893202.937370847,1543.8152097251932,147171322.06070682,312106.9811327879,1.8775100130382594,145.9514061312329,0.3095198991343884,0.0015310183907516499
53,2026,4,13,1162758.453461677,2357110.1699878443,1441.7097569707153,152996086.6806056,312415.68826485676,2.0271709596867975,131.58028326959666,0.26868494254740205,0.001239904773582652
53,2026,1,13,1180456.5115001074,2507723.007121678,1362.4662568186218,152490841.14368084,294133.9431224048,2.124367126354277,129.17955016394262,0.24916965619396142,0.0011541858963421015
53,2026,4,17,1171822.9096621464,2182043.5118650408,1383.0857344402157,144762055.73673868,297069.3577149775,1.862093234287556,123.53577877947077,0.25351045389667876,0.0011802856242492984
53,2026,1,17,1212488.6303501804,2486900.3877656683,1549.992682729068,156157758.64393103,302648.45831057604,2.0510710991553163,128.79111171445038,0.24960931652049204,0.0012783564677892384
53,2026,4,29,1112750.2501747883,2061772.474239011,1407.8559473823734,153233782.13008636,303264.2376372051,1.852861838418057,137.70725471058464,0.27253576226073106,0.0012652038920334824
53,2026,1,29,1134530.1077752167,2241907.1611971227,1573.3180311107212,153857286.52049112,291309.1038793124,1.976066695659089,135.6132247756749,0.2567663051715408,0.0013867574076072392
53,2027,4,2,1195581.63824631,2660603.288401673,1435.5430069109264,156525948.96030232,310009.83113934286,2.22536312309402,130.92033530215136,0.25929624646466476,0.0012007068032732536
53,2027,1,2,1185153.417937268,2657579.142614039,1359.8136375841193,147167473.5029015,321684.1874361232,2.2423925058069645,124.17588413071707,0.2714283084092244,0.00114737351046993
53,2027,4,12,1035824.7709794678,2034442.9944217596,1565.6782544066698,152904041.20596945,293523.4884612269,1.9640802686133934,147.6157410885092,0.28337176005520065,0.001511528106173959
53,2027,1,12,997411.6707747005,2120875.2546103485,1396.979300777478,157361056.8429343,315817.709513188,2.1263790235811473,157.76941603331178,0.3166372710155767,0.0014006045264062623
53,2027,4,13,1032548.5139994108,2157318.045666483,1317.9288768420622,154085250.5625888,320396.88951398584,2.089313980328593,149.22809773437604,0.310297177488523,0.0012763844593967565
53,2027,1,13,1172017.8938408487,2438297.9124699193,1577.2671772436615,150021094.0782089,317435.4083548783,2.0804272061745688,128.0023921704566,0.27084518932949303,0.0013457705599312657
53,2027,4,17,1139079.1146732336,2137876.7391740615,1371.2821148845799,148169380.3523895,294399.4235531896,1.8768465786394053,130.07821708230927,0.2584538859161189,0.0012038515123490418
53,2027,1,17,1176072.841447347,2301759.3813724197,1366.0706089501605,152962036.0275375,321026.520920613,1.9571571591940973,130.06170250415192,0.272964828033558,0.0011615527208918375
53,2027,4,29,1176872.7429842858,2664439.088520278,1560.8609122912885,153029395.11101052,302556.8173554458,2.2639993188761065,130.03053730598114,0.25708541484972236,0.001326278411660121
53,2027,1,29,1039128.685204349,2165874.1972814053,1338.0553480941035,147219852.23731446,295988.28364241915,2.084317590419975,141.676246968741,0.2848427609177316,0.0012876704946615629
53,2028,4,2,1190152.2069213123,2495595.838968401,1577.8464859950454,154041537.32260087,319579.8655614771,2.0968711602224497,129.4301152632198,0.268520163810112,0.0013257518465445873
53,2028,1,2,1201053.0755688439,2684820.841158976,1363.4859024462203,146806085.43169364,309993.7465008777,2.2353890063412796,122.23113900454666,0.2581016216573595,0.0011352420056877544
53,2028,4,12,1155032.2121587778,2270472.8960543666,1559.2574912036239,147212692.67229345,309477.57685080596,1.9657225765252109,127.4533221867034,0.2679384813626854,0.0013499688361845261
53,2028,1,12,1142831.4739911992,2410280.623223739,1594.3401184542595,150367296.22888175,317832.67546588543,2.109042914968144,131.57433939384111,0.278109837451268,0.0013950789374799256
53,2028,4,13,1138778.405876992,2620546.0095696948,1420.268758479094,158282555.31188595,317730.9435757676,2.3011904651911355,138.99328832986603,0.27901033417566234,0.001247186240228468
53,2028,1,13,1126389.8457142503,2353131.8718342045,1307.5270112898133,146175421.98305875,315160.53825258504,2.0890918723988228,129.77338400131623,0.2797970342610288,0.0011608121435618083
53,2028,4,17,1076434.27144336,2357738.8861480043,1338.7032601581325,151038995.34074187,303655.1649018672,2.1903231332337456,140.31418299067903,0.2820935499338057,0.001243646078234859
53,2028,1,17,1004057.0392552948,1928941.241154504,1353.537523213488,151097771.90675405,309517.8487307463,1.9211470720679298,150.48723926961625,0.3082671966129678,0.001348068356970438
53,2028,4,29,1029785.9153186064,2290703.5432001897,1548.6311456671401,149677972.54958463,325314.7292130763,2.224446371934954,145.34863054839474,0.31590520357080903,0.0015038379556667444
53,2028,1,29,1186398.1487658215,2346691.7176814163,1560.465085037021,159412827.12019837,295918.1402015155,1.977996779683631,134.3670565282248,0.24942565909206055,0.0013152962912664113
53,2029,4,2,1189170.787882662,2523315.487474555,1488.5381911424827,156913923.74665162,317281.7803032399,2.1219117667424037,131.95238677704103,0.2668092619968956,0.0012517446663761807
53,2029,1,2,1192886.5354229847,2353624.097997827,1320.077625184246,158854628.98411432,326032.68599098176,1.9730494293518515,133.16826392695108,0.2733140800146378,0.001106624633596154
53,2029,4,12,1034420.7005608127,2279214.3869368723,1543.947287879376,152964092.8343737,303679.37056965864,2.2033727531759495,147.87416063062543,0.29357433624928275,0.001492571916863538
53,2029,1,12,1056326.1594628943,2318213.5448662112,1581.3452127547243,155623612.4485394,298710.9864640143,2.194600147027452,147.32534175587273,0.282782911118947,0.001497023621528775
53,2029,4,13,1147229.840605572,2245798.7498901803,1367.1138499757176,150635448.3736543,318631.98521715746,1.9575839734997844,131.3036351060573,0.2777403218948399,0.0011916651760505797
53,2029,1,13,1161916.978989258,2333231.2844306026,1490.0232407754952,154280670.84585848,316426.64949057193,2.008087777889485,132.7811484259968,0.27233154796122255,0.001282383567603646
53,2029,4,17,1091956.835347537,2406602.7299658023,1509.6805649161208,149698716.9624289,316294.29064039193,2.203935771142321,137.0921561334284,0.2896582359317573,0.001382546009188756
53,2029,1,17,1185153.1099906196,2497212.438761789,1445.857648293498,151375996.46231717,311476.7228297849,2.1070800200503665,127.72695374652082,0.2628155975832103,0.0012199754074854866
53,2029,4,29,1154465.4519585234,2331500.964703281,1565.7381551745332,155767291.22268134,315566.26413202414,2.0195502262522838,134.9259009513241,0.2733440516532335,0.0013562451371050518
53,2029,1,29,1174077.2450314052,2697372.6316531934,1400.7705128344976,150989778.8514803,312740.0891042837,2.2974405160037334,128.60293433882325,0.26637096530724286,0.001193082072548837
53,2030,4,2,1014117.8021160762,2114245.328625504,1448.0536669423886,151558474.7707646,310478.08142491424,2.0848123602740056,149.44858916244246,0.30615583394460205,0.0014278949288937183
53,2030,1,2,1120798.2330567979,2576398.4452590714,1343.710492788096,154378870.83107442,311433.30836886127,2.2987174401875676,137.7401090382082,0.2778674155467543,0.0011988870549191897
53,2030,4,12,1206481.0084733164,2460782.0849145288,1417.5041314962884,159426204.90944594,313007.5131781417,2.0396359889895055,132.14149563049003,0.25943840887659064,0.0011749079525835231
53,2030,1,12,1133523.3520750653,2663228.215656686,1506.339508525291,160633569.00806507,302037.3508110101,2.349513321257381,141.71174216570304,0.2664588693811121,0.001328900287557143
53,2030,4,13,1060627.2440514541,2117628.887902663,1509.343048509333,162971197.68922317,319115.16563504195,1.9965816452287273,153.6554888659045,0.30087400396775094,0.0014230664514555034
53,2030,1,13,1190715.06330356,2670451.5526544717,1320.0753380241101,149037024.58767316,319209.46262279444,2.2427292934763763,125.1659857012137,0.26808215706717353,0.0011086408316374604
53,2030,4,17,1005492.7987829989,2096466.2760144204,1534.9905567623698,153559925.30858156,329424.1091534361,2.085013715216941,152.72105926013916,0.32762453351446724,0.0015266052214598154
53,2030,1,17,1113290.2216729375,2515010.666737931,1416.0160266606322,157921322.03184465,313270.72119376186,2.259079095259305,141.85099173379677,0.2813917836474042,0.0012719199352463455
53,2030,4,29,1036781.7788983916,2135334.762178025,1425.3316445476,149558988.0880772,325244.77229589695,2.059579755005798,144.25310237125078,0.3137061037487351,0.0013747653301373149
53,2030,1,29,1046017.2000303436,2406250.5332735274,1469.8985580671306,152306422.9445493,316091.1052968914,2.300392893351778,145.60604064649328,0.30218538020954344,0.001405233640540988
2,2025,4,2,165465.02634171987,408094.83027981466,980.9840632632101,23233206.6896824,45699.6633092859,2.466350982454827,140.41158547728975,0.2761892607740958,0.0059286490018577885
2,2025,1,2,170441.52461565347,380510.6639783333,1093.5030099574642,22967613.378423247,44751.35254649223,2.232499766922332,134.75362550420348,0.26256132504920243,0.006415707747412605
2,2025,4,12,191606.1509522868,440034.88222129917,1131.1261331553958,23074354.283811253,46275.92098611075,2.296559270327785,120.4259579827224,0.24151584255577604,0.005903391553630581
2,2025,1,12,161787.7583679471,427298.5064130234,972.703157186992,23777095.489072695,45829.801404094935,2.641105301930424,146.96473780789674,0.28327113167527884,0.006012217283923386
2,2025,4,13,187813.0549068008,431255.09090319206,1030.3580757178893,23416764.97651492,47726.737989419926,2.2961933669477634,124.6812421433383,0.2541183200129701,0.005486083362145341
2,2025,1,13,195171.86444194173,509616.24952807056,1108.75862371194,22544814.90442387,47023.5748423565,2.611115341779539,115.51262764685191,0.2409341888330668,0.005680934733509015
2,2025,4,17,186326.30883987172,448036.3123630813,1016.4038517713997,23762232.75702371,48199.533687095,2.4045789086506426,127.53020711339751,0.25868345692672706,0.005454966923886707
2,2025,1,17,186386.74722174308,497462.1572465041,995.9348884326955,22199318.63926172,46649.36253785862,2.6689781578444345,119.10352517097868,0.2502826152245695,0.00534337823519093
2,2025,4,29,194922.11980520358,485437.7342527078,974.8415989498999,22505938.988276776,47388.233448032806,2.4904189157076297,115.46118527116472,0.2431136778903825,0.005001185088301486
2,2025,1,29,188802.17231986352,412567.7199071267,975.538798155692,22400628.470230293,49335.299813770944,2.185185238272395,118.64603142531514,0.2613068441298886,0.0051669892680205
2,2026,4,2,177555.5066770363,439314.5387943932,1151.0990438105462,22200548.845723037,48097.563903085305,2.474237758187259,125.0344146526788,0.2708874807840915,0.006483037701017812
2,2026,1,2,191292.65606985686,513655.31041246647,968.7600192513468,22699522.246812094,45991.64086041206,2.68518050282541,118.66384582230177,0.24042554379932224,0.005064282336576329
2,2026,4,12,189912.04657607965,481319.8514754622,1112.8747538355979,23164651.469995774,46339.41602977336,2.5344355987583085,121.97568236260308,0.24400461616430202,0.005859948191279035
2,2026,1,12,176961.87504237329,477730.83823653124,1135.9344984558008,24030041.150987476,49542.96533587552,2.699625770365166,135.79219334805035,0.2799640618862821,0.00641909167262046
2,2026,4,13,171815.34887816638,397747.70429194154,1134.1141764461108,23189450.193608023,49812.22323122537,2.3149718979646163,134.96727937881485,0.28991719049819603,0.0066007733526200095
2,2026,1,13,174138.32977741433,403442.852428447,1156.74628848421,23774769.73341822,48406.56685711967,2.316795233675047,136.52806802389463,0.2779776682077606,0.0066426862481268585
2,2026,4,17,180152.30491473115,465528.94439754606,1027.9282764502168,22850499.5015151,48216.94915486615,2.5840854193782756,126.83989534483388,0.26764547463152344,0.005705884678726431
2,2026,1,17,169129.6949425657,384597.1422165466,1078.5205791225071,24134692.28458221,46604.8165115823,2.2739776261475013,142.69931896216124,0.2755566757653569,0.006376884789443741
2,2026,4,29,174825.57375993335,411196.8452372296,1015.257801244077,22142780.625618167,47955.268660773436,2.3520405876194985,126.65641616039623,0.2743035108045723,0.005807261371486798
2,2026,1,29,189326.18049804895,439984.664084464,1069.67576967875,22414254.038787425,49771.97634614841,2.323950459080846,118.38961721946536,0.2628900884981479,0.005649909414877638
2,2027,4,2,195754.8086501721,508058.74516920355,1109.2155152852297,23590374.60312831,49531.31271360228,2.5953832177739296,120.50980900952477,0.2530273103130677,0.005666351304133108
2,2027,1,2,177745.50706144352,461758.62595110625,1113.2378258889385,23023332.04109256,47657.268655495514,2.5978638424401037,129.529755332346,0.26812080622111717,0.006263099665884165
2,2027,4,12,181878.46421881422,424758.9984694295,994.5055611225207,23331237.26233763,49314.61510760289,2.3354001821700603,128.27927353877533,0.2711404855952242,0.0054679676639783565
2,2027,1,12,181616.22623208325,432116.94538648543,1088.013662751908,23225353.239432245,45999.24776720058,2.3792860051738605,127.88148791151013,0.2532771918100489,0.005990729382084836
2,2027,4,13,168992.64589179424,428383.4346133551,976.1507492408836,22350165.325229604,48392.466582575675,2.53492353085973,132.2552541105273,0.28635841712047816,0.005776291294154371
2,2027,1,13,188105.8519782627,439283.1964064019,1028.6438290750204,22977062.781573437,47066.28708684362,2.3352978750345574,122.14964361783194,0.250211711075754,0.005468430770531739
2,2027,4,17,192934.5250829683,505181.9468641718,1102.3718880703773,23282459.393401474,48419.56012189343,2.6184113322741314,120.67544356506042,0.25096368885284476,0.005713709806973741
2,2027,1,17,161351.29814625773,437094.5821961283,1119.4213297851572,23943551.07750092,49905.45309057905,2.7089622904671127,148.393916581924,0.30929687993797234,0.0069377894237358535
2,2027,4,29,174673.99518682607,478835.8226410627,1028.6655983256376,23782852.955756646,48363.39311121839,2.741311447814051,136.1556591770814,0.2768780381961857,0.005889059772322764
2,2027,1,29,185261.61846577606,442054.3925137125,1115.4163993702969,23847005.295848392,49359.816530102966,2.3861088776754618,128.72070045233747,0.2664330417647806,0.006020763548367419
2,2028,4,2,174385.3193943687,421414.77993219026,1131.9429586775352,23680003.900421485,46980.67200247716,2.4165725727127847,135.79126948679468,0.2694072652769088,0.00649104501805952
2,2028,1,2,195526.23838087547,506444.8856279957,1078.6975249253294,24480960.935960624,49151.15881832081,2.5901632937952095,125.20550253860517,0.25137883910279485,0.005516893967059704
2,2028,4,12,188679.69894427454,510304.15100582934,1100.8789019299898,23497127.983360507,49288.8446866986,2.7046054973648475,124.53447888052995,0.2612302487362765,0.0058346441513833875
2,2028,1,12,176041.41252988737,481412.2887935973,1153.4480937170692,24861956.36059569,49415.4410805667,2.734653635614664,141.22788498061362,0.28070350249079723,0.00655214064202787
2,2028,4,13,177551.42896103516,413739.7634035929,1156.8608141960503,24361833.35303874,49305.79726576003,2.330253075543486,137.21001005508722,0.2776986789364591,0.006515637868788604
2,2028,1,13,173026.24573449546,424509.78903459216,961.8704958494045,23824453.430866547,48418.35725898492,2.453441599177919,137.6927143609449,0.2798324442251478,0.005559101694464152
2,2028,4,17,189366.06395482962,445391.24396072025,1044.9080489667967,23991679.685515255,49939.103615648484,2.352011942683466,126.69471596155742,0.26371728161156,0.0055179266397808405
2,2028,1,17,171553.45604120474,429301.99657408276,1115.5464480646845,24155907.32323362,47690.80264889853,2.502438636217101,140.80688247651338,0.27799383206505535,0.006502617165560021
2,2028,4,29,179440.80621534213,476212.5716898629,1074.9039888482814,24371242.8790732,49138.54456588909,2.653869996094271,135.81772949585346,0.2738426426089461,0.005990298480705207
2,2028,1,29,195799.06332880192,508750.1957657543,1072.9442669840566,24658535.53696946,50735.38674351453,2.5983280364902415,125.93796475706739,0.25911966012991333,0.005479823287930036
2,2029,4,2,176662.49086637108,453090.5553763574,1117.8701903831402,24859626.445900757,48513.80992232652,2.564724142370882,140.71819277531173,0.27461296217668957,0.0063277166811188355
2,2029,1,2,194354.85905534873,472425.4155523956,1156.5284443375601,24915503.526880782,46953.7859159475,2.4307363234888686,128.19593833661395,0.24158791884166844,0.005950602161215851
2,2029,4,12,168442.64265715962,420833.44863317197,1052.9122197624945,24189646.364271853,46655.979497963745,2.4983783322001005,143.60761611598758,0.2769843714274014,0.006250865001599051
2,2029,1,12,186717.17578448917,462603.740944779,1090.6505569380472,22816773.947808612,48614.43449388935,2.4775639359429946,122.19965223844196,0.2603640200192435,0.0058411903048324115
2,2029,4,13,190994.9511777921,496292.5737257449,1073.354399899604,24085680.19107388,47498.01026980315,2.5984591250465012,126.10637109801485,0.2486872557462973,0.005619805095792543
2,2029,1,13,193675.24460942912,469690.45395910786,1159.5194807629366,23833379.370312203,50237.30474019659,2.425144498494367,123.05847047398989,0.25938939610741957,0.005986926636397211
2,2029,4,17,194200.33203957803,479093.9362160711,977.2522590720693,23102756.354667645,49025.43469123253,2.467008841768776,118.96352654000253,0.2524477387672084,0.005032186344938407
2,2029,1,17,164991.7115815604,401591.9755136244,1055.245469089782,24194831.843332607,49459.94190586523,2.4340130280732635,146.64271078473155,0.29977228208470147,0.006395748361990549
2,2029,4,29,183338.76686206038,470652.2074532781,1041.5758729865142,25038704.783921987,46766.62958463566,2.567117776064161,136.5707057621943,0.25508314681652533,0.005681154568745248
2,2029,1,29,191205.48689423554,535347.7600463337,1155.816784118069,22870146.34990537,48780.03268240247,2.7998556356411406,119.61030366537489,0.25511837277653504,0.006044893391356515
2,2030,4,2,165454.50272311046,414323.82072140864,1080.4939323449926,24612183.701132316,47850.32847018848,2.504155607144661,148.75499485390867,0.2892053566548528,0.006530459519455983
2,2030,1,2,189290.4146836518,544653.9481150506,1033.0397052900294,23988778.18596224,51384.50267724264,2.8773456332973524,126.73002077814165,0.27145855622493126,0.005457432733804712
2,2030,4,12,163397.85891137904,437128.81584703183,1147.85757849885,23690924.03705948,47994.45688533369,2.675242005980717,144.9891950537036,0.29372757516586623,0.007024924231849363
2,2030,1,12,162189.41927973513,442736.7810223958,980.9376923700105,23313018.272182897,47431.36469428812,2.7297513178636423,143.73945215238686,0.29244425995805057,0.006048099171488768
2,2030,4,13,166462.71268632833,413205.6192781948,1156.2474364699453,23534503.714134168,51761.5586816878,2.4822713303778303,141.38003240690352,0.3109498688707781,0.006945984586041823
2,2030,1,13,177493.9241559456,457236.3394763273,1057.0823170059477,25266292.510132425,49642.8660847038,2.5760675564004147,142.35018257826977,0.279687692526803,0.00595559719597612
2,2030,4,17,189705.84735653666,547876.9470408031,1023.5119064624148,24912250.941929597,51014.553063081454,2.888034052061206,131.3204167877285,0.26891397273170903,0.0053952575564990765
2,2030,1,17,190154.9099156958,518530.5820431307,1118.1135369626372,23478531.092906363,51471.721635710936,2.726885055311054,123.4705488452307,0.2706831059925334,0.005880014023610261
2,2030,4,29,188356.67701635498,500638.86359080166,1138.9729517731892,24907367.493938543,50263.91291815423,2.6579300055677413,132.23511843849232,0.26685495685289573,0.006046894486646164
2,2030,1,29,177923.71761863548,493432.750771951,1094.2511040036281,23576541.093812756,48316.61780422815,2.773282603219783,132.50926525909878,0.2715580499941596,0.006150113760263616
5,2025,4,2,36548.60174543558,29105.386957862076,2153.068776890751,4652435.137674019,8849.658588998243,0.7963474816515228,127.294476819624,0.24213398506013828,0.05890974412337511
5,2025,1,2,33855.53806250339,28432.271335282163,1999.6171617045773,4618920.7514624875,9206.889479083457,0.839811533427444,136.4302863222889,0.2719463345135998,0.059063222035134276
5,2025,4,12,37839.45506248608,32566.936690468425,2254.8005780948897,4601889.920713646,8755.210814964645,0.860660827083506,121.61617848656458,0.23137782509041824,0.05958861126227719
5,2025,1,12,37106.66785228046,29878.951209815874,2166.813513820217,4603978.34548987,9508.82551187496,0.805217847335748,124.07415195075038,0.25625651836292757,0.058394181941805685
5,2025,4,13,35866.48806187049,28578.391236346746,2250.816979245633,4474999.319142658,9252.807749041684,0.7967992625051101,124.76826031651565,0.2579791958744437,0.06275543274164237
5,2025,1,13,35958.13385086997,28769.504341225813,2277.3454595031285,4549880.952372486,9334.519193429798,0.8000833541735582,126.53273307347695,0.25959409440275943,0.0633332494102174
5,2025,4,17,34023.562465176445,28505.697905355053,2050.9634244707736,4637659.824047416,9190.852589885244,0.8378222572821703,136.30729670927673,0.27013198865616145,0.06028067832608537
5,2025,1,17,35565.46343989808,31291.834692326483,2132.802797081661,4678271.716374559,8887.699631684685,0.8798376758173394,131.5397372588818,0.249896916054643,0.05996836792766318
5,2025,4,29,32867.0916059271,29553.146100212605,2123.8506004498777,4646943.707679472,8838.32366507412,0.8991713186719305,141.38591157975975,0.26891103633520946,0.06461936534922587
5,2025,1,29,36293.98973286246,29509.128791695166,2151.910952488935,4730281.856310137,9089.669784546064,0.8130582779378502,130.3323743442594,0.25044559309818193,0.059291110410506435
5,2026,4,2,32134.017496174467,24670.340062543157,2339.08820483724,4400100.227023114,8949.497731041576,0.7677328259835592,136.92966425835,0.2785054104145866,0.07279165156101962
5,2026,1,2,33735.053862712964,28413.48678636646,2240.831271022771,4436564.984936843,9125.48940462015,0.8422540809330563,131.51201723263102,0.27050466383592964,0.06642441657695233
5,2026,4,12,32788.289662540556,29313.04435312289,2143.0209424816353,4733181.805519128,9552.468813917556,0.894009558132335,144.35586162722657,0.2913378194542092,0.0653593390975181
5,2026,1,12,36877.656771640904,32646.111968042576,2214.0261903449455,4751744.673878129,9011.826333364203,0.8852545098024664,128.8515890069307,0.24437090428951388,0.060037062659782175
5,2026,4,13,32106.956578339403,29164.833365495557,2260.94108018273,4793614.563619775,9444.056182325072,0.9083649300217786,149.301431044191,0.2941436121259901,0.07041904064205351
5,2026,1,13,34994.5646984693,29412.94258996756,2349.6138504611395,4707270.636408935,8783.265753523143,0.8405003132173298,134.51433606816192,0.25098942733547797,0.06714225110975346
